[00:00:00 -> 00:00:02]  Ich weiß, ich hab noch nie in meinem Leben so ein langes YouTube-Video hochgeladen.
[00:33:04 -> 00:33:07]  Und gerade das seht ihr auch hier wie ich das aufgeschrieben habe.
[00:33:07 -> 00:33:10]  Ich habe ja geschrieben benachbarte Kante durch Hypotenuse.
[00:33:10 -> 00:33:13]  Das heißt ja schon dass die Hypotenuse unter dem Bruchstrich steht.
[00:33:13 -> 00:33:16]  Und ich muss ja etwas haben wodurch ich das ja quasi rechne.
[00:33:16 -> 00:33:17]  Wisst ihr?
[00:33:17 -> 00:33:19]  Deswegen ist es wichtig die benachbarte Kante eben zu finden.
[00:33:19 -> 00:33:21]  Und Hypotenuse fällt ja weg.
[00:33:21 -> 00:33:23]  Da wir ja auch hier ein Verhältnis betrachten.
[00:33:23 -> 00:33:25]  Und jetzt haben wir uns ja die Frage gestellt.
[00:33:25 -> 00:33:27]  Okay was ist denn jetzt aber die benachbarte Kante?
[00:33:27 -> 00:33:29]  Und wir sehen Hypotenuse kann es ja nicht mehr sein.
[00:33:29 -> 00:33:31]  Steht er da.
[00:33:31 -> 00:33:33]  Also kann es ja nur noch K1 sein.
[00:33:33 -> 00:33:35]  Das heißt unsere Kante 1.
[00:33:35 -> 00:33:37]  Diese Länge hier ist die Ankathete.
[00:33:37 -> 00:33:39]  Das heißt wir nennen die einfach jetzt K1.
[00:33:39 -> 00:33:40]  Wir schreiben so wie folgt auf.
[00:33:40 -> 00:33:42]  So jetzt habe ich da K1 aufgeschrieben.
[00:33:42 -> 00:33:45]  Und jetzt wie ich ja schon meine Formel quasi aufgeschrieben habe.
[00:33:45 -> 00:33:48]  Ist es ja wichtig diese K1 durch die Hypotenuse zu teilen.
[00:33:48 -> 00:33:50]  Und meine Hypotenuse ist ja das hier.
[00:33:50 -> 00:33:52]  Das heißt K2.
[00:33:52 -> 00:33:55]  Das heißt K1 werde ich durch K2 dividieren.
[00:33:55 -> 00:33:57]  Jetzt stellen wir uns einfach mal vor.
[00:33:57 -> 00:33:59]  So wie es auch in der Schule natürlich sein wird.
[00:33:59 -> 00:34:02]  Wir haben hier Werte gegeben für Kante 1, Kante 2.
[00:34:02 -> 00:34:04]  Einfach wir haben auf jeden Fall Zahlen da stehen.
[00:34:04 -> 00:34:06]  Jetzt habe ich ja hier mein K1 und K2.
[00:34:06 -> 00:34:07]  Ich habe mir jetzt einfach gedacht.
[00:34:07 -> 00:34:10]  Okay Kante 1 habe ich mir 3 als Zahl ausgedacht.
[00:34:10 -> 00:34:13]  Und für Kante 2 habe ich mir 6 als Zahl ausgedacht.
[00:34:13 -> 00:34:15]  Sprich jetzt ersetze ich mal diese Dinger hier.
[00:34:15 -> 00:34:16]  K1 durch K2.
[00:34:16 -> 00:34:18]  Einfach mit meinen Zahlen die ich hier stehen habe.
[00:34:18 -> 00:34:19]  Falls ihr euch jetzt fragt.
[00:34:19 -> 00:34:20]  Ey was sind das aber für Zahlen?
[00:34:20 -> 00:34:22]  Stellt euch vor das ist einfach eine Länge.
[00:34:22 -> 00:34:23]  Sagen wir mal 3 Meter und 6 Meter.
[00:34:23 -> 00:34:25]  So lange wie mein Yaraka Manakoe.
[00:34:25 -> 00:34:26]  Jetzt machen wir folgendes.
[00:34:26 -> 00:34:28]  Wir teilen K1.
[00:34:28 -> 00:34:29]  Das heißt Kante 1.
[00:34:29 -> 00:34:30]  Also die 3 Meter.
[00:34:30 -> 00:34:32]  Immer schön die Maßanheiten daneben schreiben.
[00:34:32 -> 00:34:33]  Damit der Lehrer euch nicht abfuckt.
[00:34:33 -> 00:34:35]  Wir nehmen die natürlich die K2.
[00:34:35 -> 00:34:36]  Also die Hypotenuse.
[00:34:36 -> 00:34:37]  Die 6 Meter.
[00:34:37 -> 00:34:38]  Dividieren das.
[00:34:38 -> 00:34:40]  Und erhalten dann 1,5.
[00:34:40 -> 00:34:41]  Aber nicht Meter.
[00:34:41 -> 00:34:42]  Weil ihr wisst ja.
[00:34:42 -> 00:34:44]  Wenn ich eine Einheit durch eine Einheit dividiere.
[00:34:44 -> 00:34:45]  Dann fällt die Einheit weg.
[00:34:45 -> 00:34:47]  Also haben wir einfach hier 1,5 stehen.
[00:34:47 -> 00:34:49]  Weil ich ja eben nur ein Verhältnis betrachte.
[00:34:49 -> 00:34:51]  So jetzt machen wir mal ein anderes Beispiel.
[00:34:51 -> 00:34:52]  Wir stellen uns jetzt mal vor.
[00:34:52 -> 00:34:56]  Man möchte jetzt den Kosinus vom Winkel B bestimmen.
[00:34:56 -> 00:34:57]  Und jetzt stellen wir uns da wieder die Frage.
[00:34:57 -> 00:35:01]  Welche Kanten bilden denn diesen Winkel B?
[00:35:01 -> 00:35:02]  Wenn wir uns das mal genauer betrachten.
[00:35:02 -> 00:35:03]  Sehen wir.
[00:35:03 -> 00:35:04]  Aha ok.
[00:35:04 -> 00:35:05]  Kante 3.
[00:35:05 -> 00:35:06]  Und Kante 2.
[00:35:06 -> 00:35:07]  Aber Kante 2 ist ja die Hypotenuse.
[00:35:07 -> 00:35:08]  Und ich habe euch ja vorhin gesagt.
[00:35:08 -> 00:35:09]  Hypotenuse.
[00:35:09 -> 00:35:10]  Das zählt nicht.
[00:35:10 -> 00:35:12]  Und notiert auch schon mal jeden Schritt am besten.
[00:35:12 -> 00:35:13]  Damit ihr nichts vergesst.
[00:35:13 -> 00:35:14]  So wisst ihr.
[00:35:14 -> 00:35:15]  Kosinus von B.
[00:35:15 -> 00:35:17]  Machen wir hier dieses Hütchen rüber.
[00:35:17 -> 00:35:18]  Damit wir wissen.
[00:35:18 -> 00:35:19]  Winkel.
[00:35:19 -> 00:35:20]  Gleich.
[00:35:20 -> 00:35:21]  So.
[00:35:21 -> 00:35:22]  Schreiben wir das schon mal direkt drunter.
[00:35:22 -> 00:35:23]  Was war die Hypotenuse?
[00:35:23 -> 00:35:24]  Das war K2.
[00:35:24 -> 00:35:25]  Und wir hatten ja gesagt.
[00:35:25 -> 00:35:29]  Dass K3 unter anderem ja auch diesen Winkel bildet.
[00:35:29 -> 00:35:30]  Also schreiben wir drüber.
[00:35:30 -> 00:35:31]  K3.
[00:35:31 -> 00:35:34]  Das ist also quasi die benachbarte Kante.
[00:35:34 -> 00:35:35]  Oder auch anders gesagt.
[00:35:35 -> 00:35:37]  Die Ankathete des Winkels B.
[00:35:37 -> 00:35:39]  Jetzt stellt euch einfach mal vor.
[00:35:39 -> 00:35:42]  K3 würde hier einen Wert haben in der Aufgabe.
[00:35:42 -> 00:35:43]  Sagen wir.
[00:35:43 -> 00:35:44]  5,196.
[00:35:44 -> 00:35:45]  Aufgerundet 5,2.
[00:35:45 -> 00:35:48]  Ihr braucht euch jetzt auch keine Panik zu schieben.
[00:35:48 -> 00:35:49]  Über die Länge der Kante.
[00:35:49 -> 00:35:51]  Weil ihr bekommt den Aufgaben sowieso vorgegeben.
[00:35:51 -> 00:35:52]  Also chillt ein bisschen.
[00:35:52 -> 00:35:53]  Das werdet ihr schon hinbekommen.
[00:35:53 -> 00:35:56]  Auf jeden Fall haben wir ja jetzt hier unsere Werte.
[00:35:56 -> 00:35:59]  Hier unsere K2 waren 6 Meter.
[00:35:59 -> 00:36:02]  Und wir hatten ja hier für unser K3 5,2 Meter.
[00:36:02 -> 00:36:03]  Das Ganze dividieren wir.
[00:36:03 -> 00:36:07]  Und das sind im Kopf natürlich ausgerechnet 0,87.
[00:36:07 -> 00:36:09]  Was ihr jetzt auch noch wissen solltet ist.
[00:36:09 -> 00:36:14]  Dass bei trigonometrischen Funktionen der Winkel auch andere Einheiten haben kann.
[00:36:14 -> 00:36:15]  Sprich.
[00:36:15 -> 00:36:17]  Wir reden nicht immer nur von Grad.
[00:36:17 -> 00:36:21]  Sondern gibt es auch beispielsweise etwas wie den Radienten.
[00:36:21 -> 00:36:22]  Das ist der sogenannte Bogenmaß.
[00:36:22 -> 00:36:25]  Auf dem Taschenrechner findet ihr dann die Taste DEG.
[00:36:25 -> 00:36:27]  Damit könnt ihr halt den Grad des Winkels bestimmen.
[00:36:27 -> 00:36:29]  Und ihr findet auch die Taste RAD.
[00:36:29 -> 00:36:31]  Damit könnt ihr dann auch den Radianten bestimmen.
[00:36:31 -> 00:36:33]  So und jetzt kann es natürlich sein.
[00:36:33 -> 00:36:36]  Dass ihr in den Aufgaben, wenn ihr euch mit diesem Thema befasst.
[00:36:36 -> 00:36:37]  Folgendes gestellt bekommt.
[00:36:37 -> 00:36:38]  Die sagen euch vielleicht.
[00:36:38 -> 00:36:42]  Dass die möchten, dass ihr von Grad in Radiant umrechnet.
[00:36:42 -> 00:36:43]  Und wie macht man das Ganze?
[00:36:43 -> 00:36:44]  Ganz einfach.
[00:36:44 -> 00:36:45]  Das macht man mit dem sogenannten Dreisatz.
[00:36:45 -> 00:36:47]  Aber noch viel, viel einfacher.
[00:36:47 -> 00:36:48]  Viel, viel kürzer.
[00:36:48 -> 00:36:49]  Es gibt dazu eine Formel.
[00:36:49 -> 00:36:50]  Wenn die euch in der Schule sagen.
[00:36:50 -> 00:36:52]  Ey rechnet mal von Grad in Radiant um.
[00:36:52 -> 00:36:54]  Dann macht man das hier folgt.
[00:36:54 -> 00:36:55]  Man sucht einen X-Winkel.
[00:36:55 -> 00:36:57]  Man wird sowieso einen Winkel vorgegeben haben.
[00:36:57 -> 00:36:59]  Diesen Winkel nehmt ihr dann mal Pi.
[00:36:59 -> 00:37:01]  Und teilt das durch 180 Grad.
[00:37:01 -> 00:37:03]  Dann erhaltet ihr den gesuchten Winkel.
[00:37:03 -> 00:37:04]  Und in welcher Einheit?
[00:37:04 -> 00:37:05]  Ganz wichtig.
[00:37:05 -> 00:37:06]  In Radiant.
[00:37:06 -> 00:37:07]  Weil das ist ja auch das.
[00:37:07 -> 00:37:08]  Warum ihr überhaupt umgerechnet habt.
[00:37:08 -> 00:37:09]  Sollten die jetzt aber in der Schule vielleicht sagen.
[00:37:09 -> 00:37:13]  Ey wir möchten jetzt, dass ihr vom Radianten in Grad umrechnet.
[00:37:13 -> 00:37:15]  Wir sagen die suchen wieder einen bestimmten Winkel.
[00:37:15 -> 00:37:17]  Ihr habt aber einen anderen Winkel vorgegeben.
[00:37:17 -> 00:37:19]  Den nehmt ihr dann einfach mal 180 Grad.
[00:37:19 -> 00:37:20]  Und teilt den diesmal durch Pi.
[00:37:20 -> 00:37:22]  Dann erhaltet ihr den Winkel in der Einheit Grad.
[00:37:22 -> 00:37:24]  Wenn ihr wisst die Taste D auf eurem Taschenrechner.
[00:37:24 -> 00:37:25]  Woher kommt das?
[00:37:25 -> 00:37:26]  Das kommt vom englischen degree.
[00:37:26 -> 00:37:27]  Also Grad.
[00:37:27 -> 00:37:29]  Und das ist dann meistens so aufgeschrieben.
[00:37:29 -> 00:37:30]  Da steht irgendein Winkel.
[00:37:30 -> 00:37:31]  Also irgendeine Zahl.
[00:37:31 -> 00:37:32]  Und dann darüber so ein Kreis.
[00:37:32 -> 00:37:34]  Habt ihr da jetzt den Fall Rad.
[00:37:34 -> 00:37:35]  Also Radiant.
[00:37:35 -> 00:37:37]  Dann wird das ganze wie folgt aufgeschrieben.
[00:37:37 -> 00:37:38]  Ihr habt dann einen Winkel.
[00:37:38 -> 00:37:39]  Also sprich irgendeine Zahl.
[00:37:39 -> 00:37:42]  Und direkt daneben habt ihr dann die Einheit Rad.
[00:37:42 -> 00:37:43]  Also Radiant.
[00:37:43 -> 00:37:44]  Rad.
[00:37:44 -> 00:37:47]  Zum Beispiel 90 Grad ist gleich Pi halbe Rad.
[00:37:47 -> 00:37:50]  Und das würden wir jetzt in den beiden Varianten selbst berechnen.
[00:37:50 -> 00:37:53]  So machen wir jetzt mal das folgende anhand dieses Beispiels.
[00:37:53 -> 00:37:56]  Sagen wir jetzt mal wir haben den Winkel 90 Grad gegeben.
[00:37:56 -> 00:37:58]  Und wir sollen jetzt von Grad in Radiant umrechnen.
[00:37:58 -> 00:38:01]  Dann habe ich ja gesagt verwenden wir hier unsere erste Formel.
[00:38:01 -> 00:38:02]  Die wir hier stehen haben.
[00:38:02 -> 00:38:03]  Und machen das einfach wie folgt.
[00:38:03 -> 00:38:06]  Wir haben den Winkel 90 Grad für den gegebenen Winkel eingesetzt.
[00:38:06 -> 00:38:07]  Mal Pi.
[00:38:07 -> 00:38:10]  Und teilen das ganze durch 180 Grad.
[00:38:10 -> 00:38:13]  Und erhalten dann demnach Einheit Pi Rad.
[00:38:13 -> 00:38:16]  Jetzt sagen wir mal wir haben Pi halbe Rad gegeben.
[00:38:16 -> 00:38:18]  Dann sagen wir jetzt wir wollen den Radianten in Grad umrechnen.
[00:38:18 -> 00:38:19]  Okay das ist jetzt unsere Aufgabe.
[00:38:19 -> 00:38:20]  Wie machen wir das?
[00:38:20 -> 00:38:24]  Machen wir Pi halbe mal 180 geteilt durch Pi.
[00:38:24 -> 00:38:26]  So und was wir dann halt sehen wenn wir das aufschreiben.
[00:38:26 -> 00:38:28]  Wenn wir die Zahl Pi halbe einsetzen.
[00:38:28 -> 00:38:30]  Dann sehen wir ja schon mal direkt Pi und Pi.
[00:38:30 -> 00:38:31]  Das wird gekürzt.
[00:38:31 -> 00:38:33]  Dann haben wir hier nur noch stehen 180 Grad durch 2.
[00:38:33 -> 00:38:36]  Und erhalten demnach das Ergebnis 90 Grad.
[00:38:36 -> 00:38:39]  So wir hatten ja gerade die Cosinus Funktion verwendet.
[00:38:39 -> 00:38:41]  Um bestimmte Winkel zu berechnen.
[00:38:41 -> 00:38:44]  Jetzt möchten wir aber etwas allgemeingültiges haben.
[00:38:44 -> 00:38:45]  Wir möchten irgendwie wissen.
[00:38:45 -> 00:38:48]  Wie kann man das für jeden beliebigen Winkel machen.
[00:38:48 -> 00:38:51]  Dann solltet ihr erstmal so die allgemeine Funktion wissen.
[00:38:51 -> 00:38:53]  f von x gleich Cosinus von x.
[00:38:53 -> 00:38:54]  Und jetzt müsst ihr euch hier vorstellen.
[00:38:54 -> 00:38:58]  Ich habe aufgeschrieben dass der Winkel zwischen 0 und 2 Pi liegt.
[00:38:58 -> 00:39:00]  Und das Ganze ist periodisch.
[00:39:00 -> 00:39:02]  Also stellt euch das Ganze am besten einfach mal so vor.
[00:39:02 -> 00:39:03]  Wenn ihr einen Salto macht.
[00:39:03 -> 00:39:05]  Macht den Salto nach vorne.
[00:39:05 -> 00:39:07]  Dreht ihr euch ja 360 Grad nach vorne.
[00:39:07 -> 00:39:08]  Sagen wir ins positive.
[00:39:08 -> 00:39:09]  Macht dann rückwärts Salto.
[00:39:09 -> 00:39:12]  Dreht ihr euch 360 Grad nach hinten.
[00:39:12 -> 00:39:13]  Sagen wir ins negative.
[00:39:13 -> 00:39:15]  Dieses Beispiel mal so ein bisschen genauer.
[00:39:15 -> 00:39:16]  Einer von euch macht einen Salto.
[00:39:16 -> 00:39:17]  Nicht ich weil ich bin zu fett.
[00:39:17 -> 00:39:18]  Stellt euch vor einer macht einen Salto.
[00:39:18 -> 00:39:20]  Und ihr nehmt das Ganze auf.
[00:39:20 -> 00:39:22]  Und guckt euch das nachher in Zeitlupe an.
[00:39:22 -> 00:39:23]  Und dann würdet ihr sehen.
[00:39:23 -> 00:39:25]  Dass in jeder Bewegung.
[00:39:25 -> 00:39:26]  Wo sich der Typ so dreht.
[00:39:26 -> 00:39:27]  Dann würdet ihr merken.
[00:39:27 -> 00:39:28]  Dass der Körper zum Boden.
[00:39:28 -> 00:39:30]  Immer so einen bestimmten Winkel bildet.
[00:39:30 -> 00:39:32]  Und das für jede einzelne Bewegung.
[00:39:32 -> 00:39:33]  Die während des Saltos passiert.
[00:39:33 -> 00:39:35]  So und jetzt solltet ihr euch natürlich merken.
[00:39:35 -> 00:39:38]  Dass wenn ihr jetzt zum Beispiel einen Winkel bekommen solltet.
[00:39:38 -> 00:39:39]  Der außerhalb dieses Intervalls.
[00:39:39 -> 00:39:41]  Minus 1 und 1 liegt.
[00:39:41 -> 00:39:42]  Dass das gar nicht stimmen kann.
[00:39:42 -> 00:39:43]  Dann wisst ihr schon direkt.
[00:39:43 -> 00:39:44]  Das ist falsch.
[00:39:44 -> 00:39:45]  Weil es ist nämlich wichtig.
[00:39:45 -> 00:39:47]  Dass sich der Kosinus von diesem bestimmten Winkel.
[00:39:47 -> 00:39:49]  Eben genau innerhalb dieses Intervalls befindet.
[00:39:49 -> 00:39:50]  Kann aber auch in diesem Fall.
[00:39:50 -> 00:39:51]  Natürlich die Werte.
[00:39:51 -> 00:39:52]  Minus 1 und 1 annehmen.
[00:39:52 -> 00:39:53]  Das seht ihr auch gerade.
[00:39:53 -> 00:39:54]  Weil ich ja hingeschrieben habe.
[00:39:54 -> 00:39:55]  Größer gleich und kleiner gleich.
[00:39:55 -> 00:39:57]  Und aufgrund dieser Bedingungen.
[00:39:57 -> 00:39:58]  Die ich euch ja gerade hier genannt hatte.
[00:39:58 -> 00:39:59]  Haben sich Wissenschaftler.
[00:39:59 -> 00:40:01]  So einen Einheitskreis ausgedacht.
[00:40:01 -> 00:40:03]  Indem die das Ganze dann veranschaulichen können.
[00:40:03 -> 00:40:04]  Wie gesagt.
[00:40:04 -> 00:40:05]  Damit man halt eben alle Winkel betrachten kann.
[00:40:05 -> 00:40:07]  Dieser Einheitskreis hat auch die Eigenschaft.
[00:40:07 -> 00:40:08]  Wie man das auch hier sehen kann.
[00:40:08 -> 00:40:10]  Dass er überall den Radius 1 hat.
[00:40:10 -> 00:40:12]  Jeder Punkt vom Ursprung bis zum Umfang.
[00:40:12 -> 00:40:13]  Bildet immer die Länge 1.
[00:40:13 -> 00:40:15]  Und das ist der sogenannte Radius.
[00:40:15 -> 00:40:17]  So und wie wir jetzt hier sehen können.
[00:40:17 -> 00:40:19]  Haben wir ja hier die Hypotenuse.
[00:40:19 -> 00:40:20]  Das ist die 1.
[00:40:20 -> 00:40:22]  Und wir haben hier die Ankathete x1.
[00:40:22 -> 00:40:24]  Ihr habt euch ja vorhin schon gemerkt.
[00:40:24 -> 00:40:26]  Dass die Hypotenuse immer direkt gegenüber.
[00:40:26 -> 00:40:27]  Vom rechten Winkel ist.
[00:40:27 -> 00:40:29]  Und anhand dieses rechtwinkligen Dreiecks.
[00:40:29 -> 00:40:31]  Gilt dann um den Kosinus von A zu bestimmen.
[00:40:31 -> 00:40:33]  Eben folgende Rechnung.
[00:40:33 -> 00:40:35]  x1 dividieren wir durch 1.
[00:40:35 -> 00:40:37]  Und für x1 müsst ihr euch jetzt einfach.
[00:40:37 -> 00:40:39]  Irgendeine beliebige Länge vorstellen.
[00:40:39 -> 00:40:41]  Und hier müsst ihr euch vorstellen.
[00:40:42 -> 00:40:44]  x1 durch 1 ist gleich x1.
[00:40:44 -> 00:40:46]  Und diese Schreibweise ist äquivalent.
[00:40:46 -> 00:40:47]  Zu der folgenden hier.
[00:40:47 -> 00:40:49]  Die ich euch eingerahmt habe.
[00:40:49 -> 00:40:51]  Kosinus von A ist gleich x1.
[00:40:51 -> 00:40:52]  Weil es ist ja völlig egal.
[00:40:52 -> 00:40:54]  Ob ihr jetzt da 3 durch 1 habt.
[00:40:54 -> 00:40:55]  Oder 4 durch 1.
[00:40:55 -> 00:40:56]  Oder sonst was.
[00:40:56 -> 00:40:58]  Und letztendlich bleibt dann der Wert x1.
[00:40:58 -> 00:40:59]  Genauso wie wir es auch da stehen haben.
[00:40:59 -> 00:41:01]  Deswegen haben wir das Ganze vereinfacht.
[00:41:01 -> 00:41:02]  Und weil ich euch ja gerade gesagt habe.
[00:41:02 -> 00:41:04]  Dass jetzt folgendes gilt.
[00:41:04 -> 00:41:06]  Dass Kosinus von A eben x1 ist.
[00:41:06 -> 00:41:08]  Ersetze ich jetzt einfach hier.
[00:41:08 -> 00:41:09]  In meinem Schaubild.
[00:41:09 -> 00:41:13]  Das x1 durch Kosinus von A.
[00:41:13 -> 00:41:14]  Immer wenn wir jetzt hier.
[00:41:14 -> 00:41:16]  Einen neuen Punkt im Umfang des Kreises nehmen.
[00:41:16 -> 00:41:17]  Sollten wir folgendes beachten.
[00:41:17 -> 00:41:18]  Wir machen jetzt mal hier so ein Beispiel.
[00:41:18 -> 00:41:20]  Ich nehme jetzt einfach mal hier so einen Punkt.
[00:41:20 -> 00:41:22]  Zeichne mal hier so die Hypotenuse.
[00:41:22 -> 00:41:24]  Und zeichne jetzt nochmal einfach hier runter.
[00:41:24 -> 00:41:25]  Jetzt sehen wir.
[00:41:25 -> 00:41:27]  Ich habe hier wieder ein neues Dreieck gebildet.
[00:41:27 -> 00:41:29]  Jetzt ist wichtig zu beachten.
[00:41:29 -> 00:41:31]  Dass dieses Dreieck natürlich auch andere Winkel hat.
[00:41:31 -> 00:41:33]  Und demnach hat dieses Dreieck natürlich auch.
[00:41:33 -> 00:41:35]  Einen ganz anderen Kosinus Wert.
[00:41:35 -> 00:41:37]  Ich habe hier einen anderen Punkt auf dem Umfang gewählt.
[00:41:37 -> 00:41:39]  Und habe jetzt auch einen ganz anderen Kosinus von A.
[00:41:39 -> 00:41:41]  Der bekannt ist.
[00:41:41 -> 00:41:42]  Wie seht ihr zum Beispiel hier.
[00:41:42 -> 00:41:43]  Wir haben hier diese blaue Linie.
[00:41:43 -> 00:41:44]  Da kann man schon direkt erkennen.
[00:41:44 -> 00:41:46]  Dass das der größte Kosinus ist.
[00:41:46 -> 00:41:48]  Weil wir sehen das das am nächsten zu der 1 ist.
[00:41:48 -> 00:41:50]  Und dann sehen wir hier die rote Linie.
[00:41:50 -> 00:41:52]  Die ist weiter weg vom 1 Wert.
[00:41:52 -> 00:41:54]  Und letzten Endes haben wir dann noch unsere schwarze Linie.
[00:41:54 -> 00:41:57]  Die ja ganz am weitesten weg ist vom 1 Wert.
[00:41:57 -> 00:41:59]  Deswegen wäre das auch innerhalb dieser Beispiele von uns.
[00:41:59 -> 00:42:01]  Der kleinste Kosinus Wert von A.
[00:42:01 -> 00:42:03]  So und wenn man das Ganze jetzt aufzeichnen möchte.
[00:42:03 -> 00:42:05]  Dann würde das jetzt wie folgt aussehen.
[00:42:05 -> 00:42:07]  Wir hatten ja gerade hier unseren Einheitskreis.
[00:42:07 -> 00:42:09]  Und dann hatten wir ja hier die X-Achse.
[00:42:09 -> 00:42:10]  Diese X-Achse die ich jetzt hier hatte.
[00:42:10 -> 00:42:12]  Habe ich hier übertragen.
[00:42:12 -> 00:42:14]  Und das ist jetzt die Achse Kosinus von X.
[00:42:14 -> 00:42:16]  Ich habe euch ja vorhin gezeigt in diesem Einheitskreis.
[00:42:16 -> 00:42:18]  Da habe ich euch ja diese Veränderungen gezeigt.
[00:42:18 -> 00:42:20]  Die wir von diesem Kosinus A Wert hatten.
[00:42:20 -> 00:42:26]  Und diese Veränderungen habe ich jetzt einfach hier eben auf diese Kosinus von X Achse übertragen.
[00:42:26 -> 00:42:29]  Und demnach werden mir hier diese Veränderungen eben nochmal aufgezeigt.
[00:42:29 -> 00:42:31]  Und wenn wir das jetzt mal hier so betrachten wollen.
[00:42:31 -> 00:42:33]  Dann sehen wir ja hier Kosinus von A.
[00:42:33 -> 00:42:36]  Wir haben ja vom Ursprung bis hier zum Punkt auf dem Umfang.
[00:42:36 -> 00:42:37]  Den roten hier den ihr sehen könnt.
[00:42:37 -> 00:42:40]  Haben wir dann auf der blauen Achse den Punkt 1.
[00:42:40 -> 00:42:42]  Und wenn der Winkel jetzt in diesem Fall 0 wäre.
[00:42:42 -> 00:42:45]  Dann hätten wir die Halbgerade von 0 bis 1.
[00:42:45 -> 00:42:48]  Und das würde ja heißen dass der Kosinus von 0 den Wert 1 hat.
[00:42:48 -> 00:42:51]  Und den haben wir hier auch auf dieser blauen Achse dann übertragen.
[00:42:51 -> 00:42:52]  Nehmen wir jetzt mal hier so ein anderes Beispiel.
[00:42:52 -> 00:42:54]  Wir haben jetzt hier den Wert Pi Drittel.
[00:42:54 -> 00:42:55]  Das ist jetzt nichts anderes als 60 Grad.
[00:42:55 -> 00:42:57]  Wenn wir jetzt innerhalb unseres Einheitskreises hier genauer schauen.
[00:42:57 -> 00:42:58]  Sehen wir direkt folgendes.
[00:42:58 -> 00:43:01]  Und zwar ist jetzt der Kosinus von A in diesem Fall.
[00:43:01 -> 00:43:03]  Nur die Hälfte von der Halbgerade.
[00:43:03 -> 00:43:05]  Das heißt der Kosinus in diesem Fall von Pi Drittel.
[00:43:05 -> 00:43:07]  Ist genau 0,5.
[00:43:07 -> 00:43:09]  Und das haben wir auch hier genau auf dieser blauen Achse hier übertragen.
[00:43:09 -> 00:43:10]  Wie ihr sehen könnt.
[00:43:10 -> 00:43:11]  Nehmen wir mal einen anderen Wert.
[00:43:11 -> 00:43:13]  Wir haben hier den Wert Pi Halbe.
[00:43:13 -> 00:43:14]  Das sind 90 Grad.
[00:43:14 -> 00:43:17]  Pi Halbe der zugehörige Funktionswert dazu ist 0.
[00:43:17 -> 00:43:19]  Wir haben jetzt den Winkel Pi Drittel.
[00:43:19 -> 00:43:23]  Nicht als Pi Drittel sondern einfach hier als Pi.
[00:43:23 -> 00:43:26]  Was wir schon direkt sehen ist dass der Kosinus von Pi bei Minus 1 liegt.
[00:43:26 -> 00:43:30]  Und wir sehen dann direkt der Wert wurde auch hier wieder auf unserer Achse übertragen.
[00:43:30 -> 00:43:33]  Und demnach ist der Kosinus von Pi Minus 1.
[00:43:33 -> 00:43:34]  Und das Ganze sehen wir auch hier.
[00:43:34 -> 00:43:38]  Wir haben den Kosinus von Pi und den dazugehörigen Funktionswert Minus 1.
[00:43:38 -> 00:43:41]  Und deswegen bilden die auch genau hier einen Punkt im Graphen.
[00:43:41 -> 00:43:47]  So und jetzt habe ich einfach mal dieses ganze Koordinatensystem was ich hier aufgezeichnet habe umgedreht.
[00:43:47 -> 00:43:50]  Einfach nur damit das für euch ein bisschen vertrauter vorkommt.
[00:43:50 -> 00:43:52]  Weil ihr kennt das ja wie das normalerweise ist.
[00:43:52 -> 00:43:54]  Die x-Achse haben wir mal hier und die y-Achse haben wir mal hier.
[00:43:54 -> 00:43:56]  Das könnte ja sein dass einige von euch jetzt gedacht haben.
[00:43:56 -> 00:44:00]  Wow was ist das denn? Warum auf einmal Achse so? Was hat der da für ein Mix gemacht?
[00:44:00 -> 00:44:05]  Ich habe euch ja am Anfang gesagt dass trigonometrische Funktionen im Allgemeinen periodische Funktionen sind.
[00:44:05 -> 00:44:08]  Und warum das der Fall ist das könnt ihr ideal an diesem Schaubild einfach sehen.
[00:44:08 -> 00:44:09]  Das ist nämlich folgendes.
[00:44:09 -> 00:44:13]  Stellt euch mal vor ihr steht jetzt hier oben und wollt ein Salto machen.
[00:44:13 -> 00:44:14]  Warum auch immer.
[00:44:14 -> 00:44:17]  Okay dann macht ihr diesen Salto und dreht euch ein Schal um 360 Grad.
[00:44:17 -> 00:44:19]  Und dann kommt ihr halt hoffentlich hier an.
[00:44:19 -> 00:44:23]  Und dann macht ihr von hier aus sagen wir mal bei 2 Pi wieder dieselbe Drehung.
[00:44:23 -> 00:44:24]  Und seht ihr kommt an bei 4 Pi.
[00:44:24 -> 00:44:27]  Das heißt ihr habt einfach von 0 bis 4 Pi 2 Saltos gemacht.
[00:44:27 -> 00:44:31]  Ihr seht ja wenn ihr den Vorwärtssalto macht kommt ihr an bei Pi Halbe und immer so weiter.
[00:44:31 -> 00:44:34]  Wenn ihr einen Rückwärtssalto macht dann kommt ihr natürlich erstmal an bei Minus Pi Halbe.
[00:44:34 -> 00:44:37]  Wenn ihr jetzt dann nochmal einen Rückwärtssalto machen würdet.
[00:44:37 -> 00:44:38]  Dann wärt ihr jetzt bei Minus 2 Pi Inschallah.
[00:44:38 -> 00:44:39]  Dann macht ihr noch einen.
[00:44:39 -> 00:44:40]  Dann wärt ihr bei Minus 4 Pi.
